,URL,Lastmod,Title,Description
10,https://ntrs.nasa.gov/citations/20210024243,2023-08-03,Astronaut Kinematics and Injury Risk for Piloted Lunar Landings and Launches while Standing,"During future lunar missions, astronauts may be required to pilot vehicles while standing, and the associated kinematic and injury response is not well understood. In this study we used human body modeling to predict unsuited astronaut kinematics and injury risk for piloted lunar launches and landings in the  standing posture. Three pulses (2-5 g; 10–150 ms rise times) were applied in 10 directions (vertical; ± 10-degree offsets) for a total of 30 simulations. Across all simulations, motion envelopes were computed to quantify displacement of the astronaut’s head (max 9.0 cm forward, 7.0 cm backward, 2.1 cm upward, 7.3 cm downward, 2.4 cm lateral) and arms (max 25 cm forward, 35 cm backward, 15 cm upward, 20 cm downward, 20 cm lateral). All head, neck, lumbar, and lower extremity injury metrics were within NASA’s tolerance limits, except tibia compression forces (0–1543 N upper tibia; 0–1482 N lower tibia; tolerance—1350 N) and revised tibia index (0.04–0.58 upper tibia; 0.03–0.48 lower tibia; tolerance—0.43) for the 2.7 g/150 ms pulse. Pulse magnitude and duration contributed over 80% to the injury metric values, whereas loading direction contributed less than 3%. Overall, these simulations suggest piloting a lunar lander vehicle in the standing posture presents a low risk of injury to the astronaut, although risk of tibia injury is potentially outside NASA’s acceptance limits and warrants further investigation."
11,https://ntrs.nasa.gov/citations/20210024456,2023-08-03,Marshall Space Flight Center Aerospace Fellowship Program,"The 2021 Marshall Faculty Fellowship Program involved 4 faculty virtually working in the laboratories and departments at Marshall Space Flight Center. These faculty engineers and scientists worked with NASA collaborators on NASA projects, bringing new perspectives and solutions to bear. This Technical Memorandum is a compilation of the research reports of the 2021 Marshall Faculty Fellowship program, along with the Program Announcement (Appendix A) and the Program Description (Appendix B)."
12,https://ntrs.nasa.gov/citations/20210024686,2023-08-03,Shock Tube Radiation Measurement in Expanding Air Flow,"The EAST facility has been widely used in the past to provide experimental data aiming to validate radiative heating models. However, all the past studies involved measurements of compressing flows. In order to study recombining flows, an expansion cone has been installed in the EAST facility. Four spectrometers are mounted at different axial positions of the cone to measure the evolution of the radiation during expansion. Quantitative data from optical emission spectroscopy will be used to get the densities of radiative species. These data are intended to be compared with simulations in order to improve the current models used by the entry community."
13,https://ntrs.nasa.gov/citations/20210024834,2023-08-03,Transition Analysis for the CRM-NLF Wind Tunnel Configuration using Transport Equation Models and Linear Stability Correlations,"Transition models based on auxiliary transport equations augmenting the Reynolds-averaged Navier-Stokes (RANS) framework rely upon transition correlations that were derived from a limited number of low-speed experiments.  Furthermore, these models often account for only a subset of the relevant transition mechanisms and/or cannot accurately predict the sensitivity of those mechanisms to the changes in significant flow parameters. A preceding investigation had targeted the assessment of the transport-equation-based transition models in NASA's OVERFLOW 2.3b solver, namely, the amplification factor transport (AFT-2017b) equation model coupled with the Spalart-Allmaras RANS model and the Langtry-Menter transition models (LM2009 without crossflow effects and LM2015 including the modeling of crossflow transition) implemented with Menter’s shear-stress transport equation (SST2003) RANS model. Comparisons with recent measurements at transonic freestream conditions on the Common Research Model with Natural Laminar Flow (CRM-NLF) reinforced our earlier finding that all three of the above models significantly underpredict the reported extent of the laminar flow region over the entire span of the wing, regardless of the dominant instability mechanism(s) underlying the onset of the transition process. The underprediction of the laminar flow extent was attributed to the failure of the above models in accounting for the stabilizing effect of compressibility on the amplification of Tollmien-Schlichting instabilities. Based on previous linear stability studies related to compressibility effects, the present work proposes modifications to the two classes of transition models that reduce to the original form of each model at low subsonic speeds and do not require any nonlocal flow information or additional transport equation(s). The modifications are shown to significantly improve the predicted laminar extent of the flow and compare well against the data from the CRM-NLF experiment. Additionally, a previous assessment of transition prediction based on the dual, nonparallel <i>N</i>-factor method in conjunction with linear parabolized stability equations (PSE) is extended to additional angles of attack to provide the first comprehensive assessment of transition models based on nonparallel disturbance amplification over the CRM-NLF. In general, the transition criterion based on the dual, nonparallel N-factor method with <i>N<sub>TS</sub> = N<sub>CF</sub></i> = 6 is reasonably successful at correlating with the measured transition fronts at R<i><sub>eMAC</i></sub> = 15 million for all angles of attack investigated herein and provides additional validation of the improved predictions from the compressibility-corrected transition models."
14,https://ntrs.nasa.gov/citations/20210024910,2023-08-03,Contextual Segmentation of Fire Spotting Regions Through Satellite-Augmented Autonomous Modular Sensor Imagery,
15,https://ntrs.nasa.gov/citations/20210025055,2023-08-03,"Creativity, Ideation, Invention, and Innovation (CI3)",
16,https://ntrs.nasa.gov/citations/20210025101,2023-08-03,Intent Modeling and Conflict Probability Calculation for Operations in Upper Class E Airspace,"This work presents a probabilistic operational intent model for vehicles operating in upper Class E airspace. A hybrid method is developed to calculate the intent conflict probability leveraging and extending past works on probabilistic conflict computation. Simulation results verify that the probabilistic intent model can accurately encompass the uncertain positions of each vehicle type, that are a result of wind prediction errors and vehicle performance. A comparison with past methods showed that the proposed hybrid method captures the intent conflict probability with better accuracy, especially for a larger look-ahead horizon, and computational time is reasonable for real-time applications. An example is presented to illustrate the use of the intent conflict probability in strategic planning applications."
17,https://ntrs.nasa.gov/citations/20210025111,2023-08-03,Hypersonic Boundary-Layer Instabilities over Ogive-Cylinder Models,"Computational investigations of an ogive-cylinder geometry with varying nosetips at zero degrees angle of attack are presented. The model geometry and conditions are selected to match experiments conducted in the Air Force Research Laboratory (AFRL) Mach 6 Ludwieg Tube. Five nosetips of interest were selected for the computational studies herein: two sharp ogives, two blunt ogives, and one hemispherical nosetip. Computations are performed at a freestream Reynolds number of 7.01 × 10<sup>6</sup> m<sup>-1</sup>. Each sharp and blunt tip ogives had a 14 and 28 degree version for the tip angles. A cylindrical section follows the nosetip, resulting in a meter long model such as in the experiments. The laminar flow solutions are analyzed. The boundary-layer-edge properties and the velocity and temperature profiles are compared across streamwise locations aft of the ogive-cylinder junction. The blunt nosetips induce an entropy layer that envelopes the boundary-layer profiles. Modal stability analysis identifies most amplified frequencies corresponding to Mack’s second modes that agree with experimental results for the sharp tips. Similar to the experimental measurements based on wall-mounted pressure sensors, no unstable modes are found for the blunt models. Nonmodal analysis revealed a broadband set of disturbances present for the blunter tips, in agreement with experimental observations. Flow perturbation contours of most amplified planar and oblique disturbances are shown to qualitatively match wind tunnel Schlieren images, with a switch from rope-like to elongated structures, i.e., from high frequency Mack’s second modes to low frequency Mack’s first modes, as the nosetip angle is increased for the sharp tip, and from boundary-layer to entropy-layer disturbances as the bluntness is increased."
18,https://ntrs.nasa.gov/citations/20210025383,2023-08-03,Mission Incredible: A Titan Sample Return Using In-Situ Propellants,"An analysis of the use of in-situ volatile propellants for a sample return mission from Titan shows that this mission should be feasible. Such a mission would be invaluable for its science return, and its contribution to our understanding the origins of organic compounds in the solar system and our place in the universe."
19,https://ntrs.nasa.gov/citations/20210025470,2023-08-03,Adaptation to environmental extremes structures functional traits in biological soil crust and hypolithic microbial communities,"Biological soil crusts (biocrusts) are widespread in drylands and deserts. At the microhabitat scale, they also host hypolithic communities that live under semi-translucent stones. Both environmental niches experience exposure to extreme conditions such as high UV radiation, desiccation, temperature fluctuations, and resource limitation. However, hypolithic communities are somewhat protected from extremes relative to biocrust communities. Conditions are otherwise similar, so comparing them can answer outstanding questions regarding adaptations to environmental extremes. Using metagenomic sequencing, we assessed the functional potential of dryland soil communities and identified the functional underpinnings of ecological niche differentiation in biocrusts versus hypoliths. We also determined the effect of the anchoring photoautotroph (moss or cyanobacteria). Genes and pathways differing in abundance between biocrusts and hypoliths indicate that biocrust communities adapt to the higher levels of UV radiation, desiccation, and temperature extremes through an increased ability to repair damaged DNA, sense and respond to environmental stimuli, and interact with other community members and the environment. Intracellular competition appears to be crucial to both communities, with biocrust communities waging war using the Type VI Secretion System (T6SS) and hypoliths favoring diversity of antibiotics. The dominant primary producer had a reduced effect on community functional potential compared with niche, but an abundance of genes related to monosaccharide, amino acid, and osmoprotectant uptake in moss-dominated communities indicates reliance on resources provided to heterotrophs by mosses. Our findings indicate that functional traits in dryland communities are driven by adaptations to extremes and we identify strategies that likely enable survival in dryland ecosystems."
20,https://ntrs.nasa.gov/citations/20210025472,2023-08-03,An Overview of the Current State of the Art on Small Spacecraft Avionics Systems,"Small  spacecraft  command  and  data  handling  and  flight  software  systems,  technologies,  and  capabilities  are  continuously  evolving,  enabling  new  opportunities  for  developing  and  deploying  next-generation  small  spacecraft  avionics.  When  small  spacecraft  were  first  introduced,  their  primary  purpose  was  to  observe  and  send  information  back  to  Earth.  As  awareness and utility expands, there is a need to improve the overall capability of collecting data in a specific mission environment. Small spacecraft currently perform a wide variety of science in low-Earth orbit and are emerging as candidates for more formidable beyond low-Earth  orbit  missions.  This  paper  will  expand  on  the  technological  evolution  of  avionics  systems, their requirements to meet the need for modern, complex small spacecraft missions, and the updated avionics architecture composition. The authors will also inform the readers on  the  current  state-of-the-art  in  SmallSat  avionics  and  connect  decentralized  avionics  architecture  to  non-aerospace  applications  and  its  underlying  role  in  the  movement  to  “digitally managed everything”."
21,https://ntrs.nasa.gov/citations/20210025579,2023-08-03,Examination of Doppler Fiber Optic Sensing for Structural Velocity Estimations,
22,https://ntrs.nasa.gov/citations/20210025670,2023-08-03,Path Planning: Differential Dynamic Programming and Model Predictive Path Integral Control on VTOL Aircraft Presentation Slides,
23,https://ntrs.nasa.gov/citations/20210025878,2023-08-03,COMPASS Final Report: 2008 International Lunar Network (ILN),"The Compass team developed three designs for a soft lander for the International Lunar Network (ILN) using different power systems. These systems included solar arrays and batteries and two radioisotope power system (RPS) options scaled down from previous designs. These are a half Stirling radioisotope generator and a one-eighth Radioisotope Thermoelectric Generator (RTG). The COMPASS design consists of a soft-lander capable of network science (seismic, magnetospheric, laser reflector, and thermal transfer) that can land anywhere on the near side of the Moon and operate for at least six years. The baseline version, using only batteries and solar arrays, requires a very large battery (~80 kg) for the roughly 20 W night-time power requirements. The lander launch mass (with solid rocket breaking motor) is almost 900 kg. With such a large battery, the lander will require a launcher larger than the desired Minotaur V; a Taurus II (being developed for NASA Commercial Orbital Transportation Services (COTS)) or larger (Delta II or Atlas V) would be needed. The two RPS cases, half an Advanced Stirling Radioisotope Generators (ASRG) and one-eighth RTG have much smaller launch masses of 500 and 600 kg respectively. (The one-eighth RTG case lacks the power for the full science package, so a solar array battery is still needed.) Unfortunately, the Minotaur V’s launch capability is still not large enough (~430 kg to trans-lunar injection (TLI)) for the RPS systems. Consequently, a fourth case was developed to fly a limited science floor suite of instruments (seismometer only) which reduced the RPS Lander launch mass to fit on a Minotaur V."
24,https://ntrs.nasa.gov/citations/20210025961,2023-08-03,Applicability of Digital Flight to the Operations of Self-Piloted Unmanned Aircraft Systems in the National Airspace System,"Unmanned Aircraft Systems (UAS) hold great promise for a new era of specialized missions, including personal air transportation, cargo flight operations, aerial surveys, inspections, firefighting and more. The anticipated market growth is significant.  To unlock its scalability and incumbent benefits requires a human to oversee multiple flights simultaneously, focusing on multi-vehicle mission management and relinquishing to autonomous systems their active role in controlling the aircrafts’ flight paths. Key to the realization of these scalability benefits is minimally-encumbered access to the National Airspace System (NAS), which poses some unique challenges for self-piloted UAS aircraft operations.  These include the requirement for compatibility with existing airspace structures and operations including Visual Flight Rules (VFR) and Instrument Flight Rules (IFR), neither of which were developed to accommodate the unique needs and capabilities of UAS.  

This paper explores the applicability of Digital Flight to the operations of self-piloted UAS.  As proposed by NASA, Digital Flight is a flight operations capability, enabled by a set of cooperative procedures and digital technologies, in which flight operators ensure flight-path safety through automated separation and flight path management in lieu of visual procedures and Air Traffic Control separation services.  Flights operating under potentially-forthcoming rules of Digital Flight employ advanced automation technologies, information sharing, connectivity to operational data, and cooperative behaviors through distributed decision-making to maintain safety and achieve mission objectives.  Designed for integration with VFR and IFR operations in shared NAS airspace, potentially as a third set of flight rules, Digital Flight may provide the mechanism for UAS operators – and all aircraft operators – to scale and diversify their operations beyond what is achievable under current regulations."
25,https://ntrs.nasa.gov/citations/20210026047,2023-08-03,Peru Health and Air Quality II: Leveraging Earth Observations and Health Data to Map Outbreak Risk and Inform Public Health Interventions for Zoonotic Disease Prevention,"Peru's Madre de Dios region is a hotspot for dengue fever and leishmaniasis due to its tropical Amazonian climate. Though treatable, these zoonotic diseases are debilitating for under-resourced communities whose already close proximity to mosquito and sandfly vectors continues to increase via rapid urbanization and deforestation. Peru’s Ministries of Health (MINSA) and Environment (MINAM) are working to better understand the environmental factors amplifying the risk of dengue fever and leishmaniasis transmission. The first term of this project classified the land use and land cover of Madre de Dios’ 11 districts for 2010, 2015, and 2020 and identified a correlation between both diseases and urbanization. Our team expanded this analysis by creating urban-forest edge maps and incorporating climatic and topographic variables with data from Landsat 7 Enhanced Thematic Mapper Plus (ETM+), Landsat 8 Operational Land Imager (OLI), the Global Precipitation Measurement (GPM) Integrated Multi-satellitE Retrievals for GPM (IMERG), and the Shuttle Radar Topography Mission (SRTM). We determined these variables’ impacts on disease incidence by assessing existing literature and running regression models. Dengue fever correlated with urban-forest edge, urban area, slope, temperature, and precipitation. Leishmaniasis primarily correlated with forest-edge area and elevation, but lacking additional statistical significance prevented further work, a decision supported by the literature. Thus, the risk matrix and risk map which we scripted in R to visualize the risk of disease posed to districts alongside health post locations addresses only dengue fever. The results and products will inform MINSA and MINAM in public health interventions, resource distribution, and policy initiatives."
26,https://ntrs.nasa.gov/citations/20210026170,2023-08-03,NASA Concept Vehicles and the Engineering of Advanced Air Mobility Aircraft,"NASA is conducting investigations in Advanced Air Mobility (AAM) aircraft and operations. AAM missions are characterised by ranges below 300 nm, including rural and urban operations, passenger carrying as well as cargo delivery. Urban Air Mobility (UAM) is a subset of AAM and is the segment that is projected to have the most economic benefit and be the most difficult to develop. The NASA Revolutionary Vertical Lift Technology project is developing UAM VTOL aircraft designs that can be used to focus and guide research activities in support of aircraft development for emerging aviation markets. These NASA concept vehicles encompass relevant UAM features and technologies, including propulsion architectures, highly efficient yet quiet rotors, and aircraft aerodynamic performance and interactions. The configurations adopted are generic, intentionally different in appearance and design detail from prominent industry arrangements. Already these UAM concept aircraft have been used in numerous engineering investigations, including work on meeting safety requirements, achieving good handling qualities, and reducing noise below helicopter certification levels. Focusing on the concept vehicles, observations are made regarding the engineering of Advanced Air Mobility aircraft."
27,https://ntrs.nasa.gov/citations/20210026181,2023-08-03,Accelerance Decoupling: An Approach for Removing the Influence of the Test Stand from the Integrated Modal Test,"The main objective for launch vehicle (LV) modal testing is to quantify the LV’s modal properties in the free-free state (post pad separation). However, given the size of most LV systems, free-free testing is a challenge and often not feasible. With this, a test stand, typically the launch pad itself, is introduced as the means of support. This shifts the challenge to developing robust numerical methods for removing the influence of the launch pad from the integrated system modal test. The Space Launch System (SLS) is no exception where the mobile launcher (ML) is used to support the vehicle for the integrated modal test (IMT). For the IMT, it is well understood from pre-test analysis with finite element models (FEMs) of the SLS and SLS coupled to ML that the ML has a significant influence on the SLS modal properties especially in the lower frequency range where the primary SLS bending modes exist. An accelerance decoupling (AD) method has been formulated for the purpose of “subtracting out” the influence of the ML from the IMT results. With AD, the SLS decoupled frequency response functions (FRFs) are directly extracted from the IMT FRFs. The subject approach is aimed to utilize measured data only and achieve a robust FRF decoupling scheme. AD is derived from a widely used coupling technique called “Receptance Coupling” (RC). The AD core equation reverses the RC process and utilizes a pair of auxiliary equations that enable the core equation to be resolved based on measured data only. In AD, the decoupled component FRFs are extracted from the coupled system FRFs with a transformation to remove the contribution of the “subtractive component”. This paper addresses the AD’s operational flexibility to resolve SLS free-free modal properties from coupled system measured data but also the possibility to include data from FEM if there is enough confidence in the FEM or if it is asserted that the effect to the final outcome is reasonable."
